week,long-term counter,estimate,actual,error
19,PierDup2014,4759.77812083,4365.87735849,393.900762339
19,Totem_Laurier2014,5706.5583179,4365.87735849,1340.68095941
19,Parc2014,4496.09482191,4365.87735849,130.217463421
19,Maisonneuve_12014,4400.99446569,4365.87735849,35.1171071984
20,Berri12014,4315.93643838,4365.87735849,-49.940920112
20,CSC2014,4302.30833081,4365.87735849,-63.5690276792
20,PierDup2014,5356.37522612,4365.87735849,990.497867627
20,Totem_Laurier2014,5700.59370708,4365.87735849,1334.71634859
20,Parc2014,4630.59385719,4365.87735849,264.716498703
20,Maisonneuve_12014,4315.5136761,4365.87735849,-50.3636823952
21,Berri12014,4017.44584311,4365.87735849,-348.431515381
21,CSC2014,4187.67112829,4365.87735849,-178.206230199
21,PierDup2014,3997.24030403,4365.87735849,-368.637054459
21,Totem_Laurier2014,4709.67261259,4365.87735849,343.7952541
21,Parc2014,4699.17483186,4365.87735849,333.297473373
21,Maisonneuve_12014,4184.66491456,4365.87735849,-181.212443927
22,Berri12014,4004.94122744,4365.87735849,-360.936131053
22,CSC2014,4242.12921144,4365.87735849,-123.748147048
22,PierDup2014,6346.08045479,4365.87735849,1980.2030963
22,Totem_Laurier2014,3894.61866439,4365.87735849,-471.258694105
22,Parc2014,4272.39484016,4365.87735849,-93.4825183286
22,Maisonneuve_12014,4018.47041522,4365.87735849,-347.406943275
23,Berri12014,4232.34000412,4365.87735849,-133.537354374
23,CSC2014,4291.30705498,4365.87735849,-74.5703035064
23,PierDup2014,9306.23374201,4365.87735849,4940.35638352
23,Totem_Laurier2014,4240.1541951,4365.87735849,-125.723163387
23,Parc2014,4528.11447227,4365.87735849,162.237113776
23,Maisonneuve_12014,4466.49624157,4365.87735849,100.618883083
24,Berri12014,4263.93077172,4365.87735849,-101.946586766
24,CSC2014,4355.74000916,4365.87735849,-10.1373493335
24,PierDup2014,8753.00328153,4365.87735849,4387.12592304
24,Totem_Laurier2014,3984.15803411,4365.87735849,-381.719324384
24,Parc2014,4519.13839055,4365.87735849,153.261032057
24,Maisonneuve_12014,4416.91772879,4365.87735849,51.0403703039
25,Berri12014,4041.18163385,4365.87735849,-324.69572464
25,CSC2014,4607.41382748,4365.87735849,241.536468986
25,PierDup2014,3894.71258829,4365.87735849,-471.164770197
25,Totem_Laurier2014,4361.23644428,4365.87735849,-4.64091420698
25,Parc2014,4632.44098817,4365.87735849,266.563629676
25,Maisonneuve_12014,4204.34759243,4365.87735849,-161.529766059
26,Berri12014,4316.03748634,4365.87735849,-49.8398721514
26,CSC2014,4857.14343817,4365.87735849,491.266079678
26,PierDup2014,4048.53660895,4365.87735849,-317.340749543
26,Totem_Laurier2014,4005.31122757,4365.87735849,-360.566130918
26,Parc2014,4915.36783678,4365.87735849,549.490478291
26,Maisonneuve_12014,4383.22036046,4365.87735849,17.343001974
27,Berri12014,4101.39177881,4365.87735849,-264.485579679
27,CSC2014,5192.55149636,4365.87735849,826.674137872
27,PierDup2014,3936.44088915,4365.87735849,-429.43646934
27,Totem_Laurier2014,4184.94184384,4365.87735849,-180.935514647
27,Parc2014,5185.0947319,4365.87735849,819.217373414
27,Maisonneuve_12014,4052.19762067,4365.87735849,-313.679737819
28,Berri12014,4306.49442057,4365.87735849,-59.3829379171
28,CSC2014,5071.09451593,4365.87735849,705.217157443
28,PierDup2014,4754.80706896,4365.87735849,388.929710466
28,Totem_Laurier2014,4177.05766401,4365.87735849,-188.819694476
28,Parc2014,5119.99730348,4365.87735849,754.119944993
28,Maisonneuve_12014,4512.14668573,4365.87735849,146.269327236
29,Berri12014,4249.34499408,4365.87735849,-116.532364406
29,CSC2014,5087.71629628,4365.87735849,721.838937791
29,PierDup2014,3850.2390083,4365.87735849,-515.638350192
29,Totem_Laurier2014,4309.63724974,4365.87735849,-56.2401087474
29,Parc2014,5136.59853324,4365.87735849,770.721174747
29,Maisonneuve_12014,4418.99530627,4365.87735849,53.1179477809
30,Berri12014,4574.57549093,4365.87735849,208.69813244
30,CSC2014,5128.89691819,4365.87735849,763.019559699
30,PierDup2014,3907.34696334,4365.87735849,-458.530395152
30,Totem_Laurier2014,4401.4692686,4365.87735849,35.591910114
30,Parc2014,5267.22942793,4365.87735849,901.352069437
30,Maisonneuve_12014,4603.97857882,4365.87735849,238.101220327
31,Berri12014,4500.13439601,4365.87735849,134.257037523
31,CSC2014,4754.00952518,4365.87735849,388.13216669
31,PierDup2014,3969.75317409,4365.87735849,-396.124184399
31,Totem_Laurier2014,4404.85806852,4365.87735849,38.980710034
31,Parc2014,5047.21458422,4365.87735849,681.337225734
31,Maisonneuve_12014,5057.01829303,4365.87735849,691.140934543
32,Berri12014,4411.73218318,4365.87735849,45.8548246937
32,CSC2014,4924.07008407,4365.87735849,558.192725581
32,PierDup2014,3655.07755384,4365.87735849,-710.799804647
32,Totem_Laurier2014,4227.08304729,4365.87735849,-138.794311198
32,Parc2014,4982.63682318,4365.87735849,616.75946469
32,Maisonneuve_12014,4703.90638743,4365.87735849,338.029028939
33,Berri12014,4582.05597901,4365.87735849,216.178620522
33,CSC2014,4903.59581307,4365.87735849,537.71845458
33,PierDup2014,5812.45664711,4365.87735849,1446.57928862
33,Totem_Laurier2014,3949.6918836,4365.87735849,-416.185474889
33,Parc2014,4594.77150004,4365.87735849,228.894141553
33,Maisonneuve_12014,4442.03548125,4365.87735849,76.1581227613
34,Berri12014,4220.47859433,4365.87735849,-145.398764161
34,CSC2014,4460.64987884,4365.87735849,94.7725203483
34,PierDup2014,3826.8381805,4365.87735849,-539.039177986
34,Totem_Laurier2014,4153.98221874,4365.87735849,-211.89513975
34,Parc2014,4394.79345474,4365.87735849,28.9160962476
34,Maisonneuve_12014,4281.34398288,4365.87735849,-84.5333756075
35,Berri12014,4428.87276048,4365.87735849,62.9954019867
35,CSC2014,4581.1059036,4365.87735849,215.228545105
35,PierDup2014,4234.60142205,4365.87735849,-131.275936441
35,Totem_Laurier2014,3935.70709644,4365.87735849,-430.17026205
35,Parc2014,4326.98354184,4365.87735849,-38.8938166477
35,Maisonneuve_12014,4308.79467337,4365.87735849,-57.0826851238
36,Berri12014,4353.83588249,4365.87735849,-12.0414759966
36,CSC2014,4057.81913792,4365.87735849,-308.05822057
36,PierDup2014,4523.21823853,4365.87735849,157.340880041
36,Totem_Laurier2014,3954.10824532,4365.87735849,-411.769113173
36,Parc2014,4212.37666242,4365.87735849,-153.500696074
36,Maisonneuve_12014,4382.49334279,4365.87735849,16.615984296
37,Berri12014,4725.40199993,4365.87735849,359.524641436
37,CSC2014,3675.96455344,4365.87735849,-689.912805048
37,PierDup2014,6870.95118985,4365.87735849,2505.07383136
37,Totem_Laurier2014,4068.45918525,4365.87735849,-297.418173236
37,Parc2014,3871.58531416,4365.87735849,-494.292044327
37,Maisonneuve_12014,4461.20912136,4365.87735849,95.331762872
38,Berri12014,4788.80228141,4365.87735849,422.924922917
38,CSC2014,3971.53183798,4365.87735849,-394.345520511
38,PierDup2014,7074.10989563,4365.87735849,2708.23253714
38,Totem_Laurier2014,4149.0072031,4365.87735849,-216.87015539
38,Parc2014,3970.10525547,4365.87735849,-395.772103025
38,Maisonneuve_12014,4318.46192529,4365.87735849,-47.415433202
39,Berri12014,4506.49854853,4365.87735849,140.621190038
39,CSC2014,4054.27358417,4365.87735849,-311.603774319
39,PierDup2014,6712.49512888,4365.87735849,2346.61777039
39,Totem_Laurier2014,4197.21233593,4365.87735849,-168.665022557
39,Parc2014,3925.61825032,4365.87735849,-440.259108173
39,Maisonneuve_12014,4397.98088011,4365.87735849,32.103521619
40,Berri12014,4904.66900373,4365.87735849,538.791645237
40,CSC2014,3920.77379499,4365.87735849,-445.103563499
40,PierDup2014,8215.17634091,4365.87735849,3849.29898242
40,Totem_Laurier2014,3899.93220303,4365.87735849,-465.945155457
40,Parc2014,3884.89630386,4365.87735849,-480.981054626
40,Maisonneuve_12014,4436.87854824,4365.87735849,71.0011897469
41,Berri12014,4838.24441294,4365.87735849,472.367054446
41,CSC2014,4104.68701633,4365.87735849,-261.190342162
41,PierDup2014,11050.4738868,4365.87735849,6684.59652831
41,Totem_Laurier2014,4075.22106157,4365.87735849,-290.65629692
41,Parc2014,3960.83447671,4365.87735849,-405.042881779
41,Maisonneuve_12014,4445.04173095,4365.87735849,79.1643724544
42,Berri12014,4805.91065226,4365.87735849,440.03329377
42,CSC2014,4415.3464474,4365.87735849,49.4690889056
42,PierDup2014,9439.35802942,4365.87735849,5073.48067093
42,Totem_Laurier2014,3701.14920277,4365.87735849,-664.728155724
42,Parc2014,3816.5766227,4365.87735849,-549.300735788
42,Maisonneuve_12014,4519.21420055,4365.87735849,153.336842064
43,Berri12014,5031.73656485,4365.87735849,665.859206357
43,CSC2014,4555.79945296,4365.87735849,189.922094467
43,PierDup2014,11506.77119,4365.87735849,7140.89383147
43,Totem_Laurier2014,3716.17385958,4365.87735849,-649.703498908
43,Parc2014,3576.35977702,4365.87735849,-789.517581466
43,Maisonneuve_12014,4556.94116285,4365.87735849,191.063804361
44,Berri12014,3787.36576875,4365.87735849,-578.511589743
44,CSC2014,2952.56274707,4365.87735849,-1413.31461142
44,PierDup2014,11301.274011,4365.87735849,6935.39665254
44,Totem_Laurier2014,3180.30699444,4365.87735849,-1185.57036405
44,Parc2014,2751.55153525,4365.87735849,-1614.32582324
44,Maisonneuve_12014,4203.78737394,4365.87735849,-162.089984548
